Selectable Destination,Country,Notes,Standard or Customer Specific,Lab,Concat,Airport Code 1,Airport Code 2,Airport Code 3,Min,Per Lb,Weight Break,Cost per km Over 80km,Special Notes
Mexico - Mexico City Only,Mexico,Door to Airport,Standard,SCTX,Mexico - Mexico City OnlySCTX,MEX,,,925,2.25,411.1111111111111,,"Volumn pricing applies over 800 lbs, email for quote"
Netherlands - Eindhoven,Netherlands,Door to Door,Standard,SCAZ,Netherlands - EindhovenSCAZ,AMS,,,1327.5,3.83,346.60574412532634,,"Volumn pricing applies over 800 lbs, email for quote"
Netherlands - Eindhoven,Netherlands,Door to Door,Standard,SCCA,Netherlands - EindhovenSCCA,AMS,,,1327.5,3.83,346.60574412532634,,"Volumn pricing applies over 800 lbs, email for quote"
Netherlands - Eindhoven,Netherlands,Door to Door,Standard,SCCO,Netherlands - EindhovenSCCO,AMS,,,1327.5,3.83,346.60574412532634,,"Volumn pricing applies over 800 lbs, email for quote"
Netherlands - Eindhoven,Netherlands,Door to Door,Standard,SCFL,Netherlands - EindhovenSCFL,AMS,,,1327.5,3.83,346.60574412532634,,"Volumn pricing applies over 800 lbs, email for quote"
Netherlands - Eindhoven,Netherlands,Door to Door,Standard,SCIL,Netherlands - EindhovenSCIL,AMS,,,1327.5,3.83,346.60574412532634,,"Volumn pricing applies over 800 lbs, email for quote"
Netherlands - Eindhoven,Netherlands,Door to Door,Standard,SCPA,Netherlands - EindhovenSCPA,AMS,,,1327.5,3.83,346.60574412532634,,"Volumn pricing applies over 800 lbs, email for quote"
Netherlands - Eindhoven,Netherlands,Door to Door,Standard,SCTX,Netherlands - EindhovenSCTX,AMS,,,1327.5,3.83,346.60574412532634,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Aalesund,Norway,Door to Door,Standard,SCAZ,Norway - AalesundSCAZ,OSL,,,3350,9.95,336.68341708542715,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Aalesund,Norway,Door to Door,Standard,SCCA,Norway - AalesundSCCA,OSL,,,2850,7.95,358.49056603773585,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Aalesund,Norway,Door to Door,Standard,SCCO,Norway - AalesundSCCO,OSL,,,3350,9.95,336.68341708542715,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Aalesund,Norway,Door to Door,Standard,SCFL,Norway - AalesundSCFL,OSL,,,2850,7.95,358.49056603773585,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Aalesund,Norway,Door to Door,Standard,SCIL,Norway - AalesundSCIL,OSL,,,2850,7.95,358.49056603773585,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Aalesund,Norway,Door to Door,Standard,SCPA,Norway - AalesundSCPA,OSL,,,3750,7.95,471.6981132075472,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Aalesund,Norway,Door to Door,Standard,SCTX,Norway - AalesundSCTX,OSL,,,2850,7.95,358.49056603773585,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Gralum,Norway,Door to Door,Standard,SCAZ,Norway - GralumSCAZ,OSL,,,1782.5,6.73,264.8588410104012,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Gralum,Norway,Door to Door,Standard,SCCA,Norway - GralumSCCA,OSL,,,1282.5,4.73,271.14164904862577,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Gralum,Norway,Door to Door,Standard,SCCO,Norway - GralumSCCO,OSL,,,1782.5,6.73,264.8588410104012,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Gralum,Norway,Door to Door,Standard,SCFL,Norway - GralumSCFL,OSL,,,1282.5,4.73,271.14164904862577,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Gralum,Norway,Door to Door,Standard,SCIL,Norway - GralumSCIL,OSL,,,1282.5,4.73,271.14164904862577,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Gralum,Norway,Door to Door,Standard,SCPA,Norway - GralumSCPA,OSL,,,2182.5,6.73,324.2942050520059,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Gralum,Norway,Door to Door,Standard,SCTX,Norway - GralumSCTX,OSL,,,1282.5,4.73,271.14164904862577,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Oslo,Norway,Door to Door,Standard,SCAZ,Norway - OsloSCAZ,OSL,,,1782.5,6.73,264.8588410104012,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Oslo,Norway,Door to Door,Standard,SCCA,Norway - OsloSCCA,OSL,,,1282.5,4.73,271.14164904862577,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Oslo,Norway,Door to Door,Standard,SCCO,Norway - OsloSCCO,OSL,,,1782.5,6.73,264.8588410104012,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Oslo,Norway,Door to Door,Standard,SCFL,Norway - OsloSCFL,OSL,,,1282.5,4.73,271.14164904862577,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Oslo,Norway,Door to Door,Standard,SCIL,Norway - OsloSCIL,OSL,,,1282.5,4.73,271.14164904862577,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Oslo,Norway,Door to Door,Standard,SCPA,Norway - OsloSCPA,OSL,,,2182.5,6.73,324.2942050520059,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Oslo,Norway,Door to Door,Standard,SCTX,Norway - OsloSCTX,OSL,,,1282.5,4.73,271.14164904862577,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Rogland,Norway,Door to Door,Standard,SCAZ,Norway - RoglandSCAZ,OSL,,,3350,9.95,336.68341708542715,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Rogland,Norway,Door to Door,Standard,SCCA,Norway - RoglandSCCA,OSL,,,2850,7.95,358.49056603773585,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Rogland,Norway,Door to Door,Standard,SCCO,Norway - RoglandSCCO,OSL,,,3350,9.95,336.68341708542715,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Rogland,Norway,Door to Door,Standard,SCFL,Norway - RoglandSCFL,OSL,,,2850,7.95,358.49056603773585,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Rogland,Norway,Door to Door,Standard,SCIL,Norway - RoglandSCIL,OSL,,,2850,7.95,358.49056603773585,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Rogland,Norway,Door to Door,Standard,SCPA,Norway - RoglandSCPA,OSL,,,3750,7.95,471.6981132075472,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Rogland,Norway,Door to Door,Standard,SCTX,Norway - RoglandSCTX,OSL,,,2850,7.95,358.49056603773585,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Toensberg,Norway,Door to Door,Standard,SCAZ,Norway - ToensbergSCAZ,OSL,,,1782.5,6.73,264.8588410104012,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Toensberg,Norway,Door to Door,Standard,SCCA,Norway - ToensbergSCCA,OSL,,,1282.5,4.73,271.14164904862577,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Toensberg,Norway,Door to Door,Standard,SCCO,Norway - ToensbergSCCO,OSL,,,1782.5,6.73,264.8588410104012,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Toensberg,Norway,Door to Door,Standard,SCFL,Norway - ToensbergSCFL,OSL,,,1282.5,4.73,271.14164904862577,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Toensberg,Norway,Door to Door,Standard,SCIL,Norway - ToensbergSCIL,OSL,,,1282.5,4.73,271.14164904862577,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Toensberg,Norway,Door to Door,Standard,SCPA,Norway - ToensbergSCPA,OSL,,,2182.5,6.73,324.2942050520059,,"Volumn pricing applies over 800 lbs, email for quote"
Norway - Toensberg,Norway,Door to Door,Standard,SCTX,Norway - ToensbergSCTX,OSL,,,1282.5,4.73,271.14164904862577,,"Volumn pricing applies over 800 lbs, email for quote"
Oman - Muscat,Oman,Door to Airport,Standard,SCAZ,Oman - MuscatSCAZ,MCT,,,2050,8.38,244.63007159904532,,"Volumn pricing applies over 800 lbs, email for quote"
Oman - Muscat,Oman,Door to Airport,Standard,SCCA,Oman - MuscatSCCA,MCT,,,1550,6.38,242.94670846394985,,"Volumn pricing applies over 800 lbs, email for quote"
Oman - Muscat,Oman,Door to Airport,Standard,SCCO,Oman - MuscatSCCO,MCT,,,2050,8.38,244.63007159904532,,"Volumn pricing applies over 800 lbs, email for quote"
Oman - Muscat,Oman,Door to Airport,Standard,SCFL,Oman - MuscatSCFL,MCT,,,1550,6.38,242.94670846394985,,"Volumn pricing applies over 800 lbs, email for quote"
Oman - Muscat,Oman,Door to Airport,Standard,SCIL,Oman - MuscatSCIL,MCT,,,1550,6.38,242.94670846394985,,"Volumn pricing applies over 800 lbs, email for quote"
Oman - Muscat,Oman,Door to Airport,Standard,SCPA,Oman - MuscatSCPA,MCT,,,2450,8.38,292.36276849642,,"Volumn pricing applies over 800 lbs, email for quote"
Oman - Muscat,Oman,Door to Airport,Standard,SCTX,Oman - MuscatSCTX,MCT,,,1550,6.38,242.94670846394985,,"Volumn pricing applies over 800 lbs, email for quote"
Pakistan - Islamabad Capital Territory,Pakistan,Door to Airport,Standard,SCAZ,Pakistan - Islamabad Capital TerritorySCAZ,ISB,,,1625,5.56,292.26618705035975,,"Volumn pricing applies over 800 lbs, email for quote"
Pakistan - Islamabad Capital Territory,Pakistan,Door to Airport,Standard,SCCA,Pakistan - Islamabad Capital TerritorySCCA,ISB,,,1125,3.56,316.0112359550562,,"Volumn pricing applies over 800 lbs, email for quote"
Pakistan - Islamabad Capital Territory,Pakistan,Door to Airport,Standard,SCCO,Pakistan - Islamabad Capital TerritorySCCO,ISB,,,1625,5.56,292.26618705035975,,"Volumn pricing applies over 800 lbs, email for quote"
Pakistan - Islamabad Capital Territory,Pakistan,Door to Airport,Standard,SCFL,Pakistan - Islamabad Capital TerritorySCFL,ISB,,,1125,3.56,316.0112359550562,,"Volumn pricing applies over 800 lbs, email for quote"
Pakistan - Islamabad Capital Territory,Pakistan,Door to Airport,Standard,SCIL,Pakistan - Islamabad Capital TerritorySCIL,ISB,,,1125,3.56,316.0112359550562,,"Volumn pricing applies over 800 lbs, email for quote"
Pakistan - Islamabad Capital Territory,Pakistan,Door to Airport,Standard,SCPA,Pakistan - Islamabad Capital TerritorySCPA,ISB,,,2025,5.56,364.2086330935252,,"Volumn pricing applies over 800 lbs, email for quote"
Pakistan - Islamabad Capital Territory,Pakistan,Door to Airport,Standard,SCTX,Pakistan - Islamabad Capital TerritorySCTX,ISB,,,1125,3.56,316.0112359550562,,"Volumn pricing applies over 800 lbs, email for quote"
Phillipines - Pasig City,Phillipines,Door to Door,Standard,SCAZ,Phillipines - Pasig CitySCAZ,MNL,,,2275,5.75,395.6521739130435,,"Volumn pricing applies over 800 lbs, email for quote"
Phillipines - Pasig City,Phillipines,Door to Door,Standard,SCCA,Phillipines - Pasig CitySCCA,MNL,,,2275,5.75,395.6521739130435,,"Volumn pricing applies over 800 lbs, email for quote"
Phillipines - Pasig City,Phillipines,Door to Door,Standard,SCCO,Phillipines - Pasig CitySCCO,MNL,,,2275,5.75,395.6521739130435,,"Volumn pricing applies over 800 lbs, email for quote"
Phillipines - Pasig City,Phillipines,Door to Door,Standard,SCFL,Phillipines - Pasig CitySCFL,MNL,,,2275,5.75,395.6521739130435,,"Volumn pricing applies over 800 lbs, email for quote"
Phillipines - Pasig City,Phillipines,Door to Door,Standard,SCIL,Phillipines - Pasig CitySCIL,MNL,,,2275,5.75,395.6521739130435,,"Volumn pricing applies over 800 lbs, email for quote"
Phillipines - Pasig City,Phillipines,Door to Door,Standard,SCPA,Phillipines - Pasig CitySCPA,MNL,,,2275,5.75,395.6521739130435,,"Volumn pricing applies over 800 lbs, email for quote"
Phillipines - Pasig City,Phillipines,Door to Door,Standard,SCTX,Phillipines - Pasig CitySCTX,MNL,,,2275,5.75,395.6521739130435,,"Volumn pricing applies over 800 lbs, email for quote"
Phillipines - San Juan City,Phillipines,Door to Door,Standard,SCAZ,Phillipines - San Juan CitySCAZ,MNL,,,2275,5.75,395.6521739130435,,"Volumn pricing applies over 800 lbs, email for quote"
Phillipines - San Juan City,Phillipines,Door to Door,Standard,SCCA,Phillipines - San Juan CitySCCA,MNL,,,2275,5.75,395.6521739130435,,"Volumn pricing applies over 800 lbs, email for quote"
Phillipines - San Juan City,Phillipines,Door to Door,Standard,SCCO,Phillipines - San Juan CitySCCO,MNL,,,2275,5.75,395.6521739130435,,"Volumn pricing applies over 800 lbs, email for quote"
Phillipines - San Juan City,Phillipines,Door to Door,Standard,SCFL,Phillipines - San Juan CitySCFL,MNL,,,2275,5.75,395.6521739130435,,"Volumn pricing applies over 800 lbs, email for quote"
Phillipines - San Juan City,Phillipines,Door to Door,Standard,SCIL,Phillipines - San Juan CitySCIL,MNL,,,2275,5.75,395.6521739130435,,"Volumn pricing applies over 800 lbs, email for quote"
Phillipines - San Juan City,Phillipines,Door to Door,Standard,SCPA,Phillipines - San Juan CitySCPA,MNL,,,2275,5.75,395.6521739130435,,"Volumn pricing applies over 800 lbs, email for quote"
Phillipines - San Juan City,Phillipines,Door to Door,Standard,SCTX,Phillipines - San Juan CitySCTX,MNL,,,2275,5.75,395.6521739130435,,"Volumn pricing applies over 800 lbs, email for quote"
Poland - Krakow,Poland,Door to Door,Standard,SCAZ,Poland - KrakowSCAZ,WAW,,,2425,5.55,436.93693693693695,,"Volumn pricing applies over 800 lbs, email for quote"
Poland - Krakow,Poland,Door to Door,Standard,SCCA,Poland - KrakowSCCA,WAW,,,1925,3.55,542.2535211267606,,"Volumn pricing applies over 800 lbs, email for quote"
Poland - Krakow,Poland,Door to Door,Standard,SCCO,Poland - KrakowSCCO,WAW,,,2425,5.55,436.93693693693695,,"Volumn pricing applies over 800 lbs, email for quote"
Poland - Krakow,Poland,Door to Door,Standard,SCFL,Poland - KrakowSCFL,WAW,,,1925,3.55,542.2535211267606,,"Volumn pricing applies over 800 lbs, email for quote"
Poland - Krakow,Poland,Door to Door,Standard,SCIL,Poland - KrakowSCIL,WAW,,,1925,3.55,542.2535211267606,,"Volumn pricing applies over 800 lbs, email for quote"
Poland - Krakow,Poland,Door to Door,Standard,SCPA,Poland - KrakowSCPA,WAW,,,2825,5.55,509.00900900900905,,"Volumn pricing applies over 800 lbs, email for quote"
Poland - Krakow,Poland,Door to Door,Standard,SCTX,Poland - KrakowSCTX,WAW,,,1925,3.55,542.2535211267606,,"Volumn pricing applies over 800 lbs, email for quote"
Poland - Warsaw,Poland,Door to Door,Standard,SCAZ,Poland - WarsawSCAZ,WAW,,,2425,5.55,436.93693693693695,,"Volumn pricing applies over 800 lbs, email for quote"
Poland - Warsaw,Poland,Door to Door,Standard,SCCA,Poland - WarsawSCCA,WAW,,,1925,3.55,542.2535211267606,,"Volumn pricing applies over 800 lbs, email for quote"
Poland - Warsaw,Poland,Door to Door,Standard,SCCO,Poland - WarsawSCCO,WAW,,,2425,5.55,436.93693693693695,,"Volumn pricing applies over 800 lbs, email for quote"
Poland - Warsaw,Poland,Door to Door,Standard,SCFL,Poland - WarsawSCFL,WAW,,,1925,3.55,542.2535211267606,,"Volumn pricing applies over 800 lbs, email for quote"
Poland - Warsaw,Poland,Door to Door,Standard,SCIL,Poland - WarsawSCIL,WAW,,,1925,3.55,542.2535211267606,,"Volumn pricing applies over 800 lbs, email for quote"
Poland - Warsaw,Poland,Door to Door,Standard,SCPA,Poland - WarsawSCPA,WAW,,,2825,5.55,509.00900900900905,,"Volumn pricing applies over 800 lbs, email for quote"
Poland - Warsaw,Poland,Door to Door,Standard,SCTX,Poland - WarsawSCTX,WAW,,,1925,3.55,542.2535211267606,,"Volumn pricing applies over 800 lbs, email for quote"
Portugal - Lisbon,Portugal,Door to Door,Standard,SCAZ,Portugal - LisbonSCAZ,LIS,,,1282.5,4.73,271.14164904862577,,"Volumn pricing applies over 800 lbs, email for quote"
Portugal - Lisbon,Portugal,Door to Door,Standard,SCCA,Portugal - LisbonSCCA,LIS,,,1282.5,4.73,271.14164904862577,,"Volumn pricing applies over 800 lbs, email for quote"
Portugal - Lisbon,Portugal,Door to Door,Standard,SCCO,Portugal - LisbonSCCO,LIS,,,1282.5,4.73,271.14164904862577,,"Volumn pricing applies over 800 lbs, email for quote"
Portugal - Lisbon,Portugal,Door to Door,Standard,SCFL,Portugal - LisbonSCFL,LIS,,,1282.5,4.73,271.14164904862577,,"Volumn pricing applies over 800 lbs, email for quote"
Portugal - Lisbon,Portugal,Door to Door,Standard,SCIL,Portugal - LisbonSCIL,LIS,,,1282.5,4.73,271.14164904862577,,"Volumn pricing applies over 800 lbs, email for quote"
Portugal - Lisbon,Portugal,Door to Door,Standard,SCPA,Portugal - LisbonSCPA,LIS,,,1282.5,4.73,271.14164904862577,,"Volumn pricing applies over 800 lbs, email for quote"
Portugal - Lisbon,Portugal,Door to Door,Standard,SCTX,Portugal - LisbonSCTX,LIS,,,1282.5,4.73,271.14164904862577,,"Volumn pricing applies over 800 lbs, email for quote"
Qatar - Doha,Qatar,Door to Airport,Standard,SCAZ,Qatar - DohaSCAZ,DOH,,,1625,5.56,292.26618705035975,,"Volumn pricing applies over 800 lbs, email for quote"
Qatar - Doha,Qatar,Door to Airport,Standard,SCCA,Qatar - DohaSCCA,DOH,,,1125,3.56,316.0112359550562,,"Volumn pricing applies over 800 lbs, email for quote"
Qatar - Doha,Qatar,Door to Airport,Standard,SCCO,Qatar - DohaSCCO,DOH,,,1625,5.56,292.26618705035975,,"Volumn pricing applies over 800 lbs, email for quote"
Qatar - Doha,Qatar,Door to Airport,Standard,SCFL,Qatar - DohaSCFL,DOH,,,1125,3.56,316.0112359550562,,"Volumn pricing applies over 800 lbs, email for quote"
Qatar - Doha,Qatar,Door to Airport,Standard,SCIL,Qatar - DohaSCIL,DOH,,,1125,3.56,316.0112359550562,,"Volumn pricing applies over 800 lbs, email for quote"
Qatar - Doha,Qatar,Door to Airport,Standard,SCPA,Qatar - DohaSCPA,DOH,,,2025,5.56,364.2086330935252,,"Volumn pricing applies over 800 lbs, email for quote"
Qatar - Doha,Qatar,Door to Airport,Standard,SCTX,Qatar - DohaSCTX,DOH,,,1125,3.56,316.0112359550562,,"Volumn pricing applies over 800 lbs, email for quote"
Romania - Bucharest,Romania,Door to Airport,Standard,SCAZ,Romania - BucharestSCAZ,OTP,,,1475,5.75,256.5217391304348,,"Volumn pricing applies over 800 lbs, email for quote"
Romania - Bucharest,Romania,Door to Airport,Standard,SCCA,Romania - BucharestSCCA,OTP,,,975,3.75,260,,"Volumn pricing applies over 800 lbs, email for quote"
Romania - Bucharest,Romania,Door to Airport,Standard,SCCO,Romania - BucharestSCCO,OTP,,,1475,5.75,256.5217391304348,,"Volumn pricing applies over 800 lbs, email for quote"
Romania - Bucharest,Romania,Door to Airport,Standard,SCFL,Romania - BucharestSCFL,OTP,,,975,3.75,260,,"Volumn pricing applies over 800 lbs, email for quote"
Romania - Bucharest,Romania,Door to Airport,Standard,SCIL,Romania - BucharestSCIL,OTP,,,975,3.75,260,,"Volumn pricing applies over 800 lbs, email for quote"
Romania - Bucharest,Romania,Door to Airport,Standard,SCPA,Romania - BucharestSCPA,OTP,,,1875,5.75,326.0869565217391,,"Volumn pricing applies over 800 lbs, email for quote"
Romania - Bucharest,Romania,Door to Airport,Standard,SCTX,Romania - BucharestSCTX,OTP,,,975,3.75,260,,"Volumn pricing applies over 800 lbs, email for quote"
"Saudi Arabia - Al Aqrabiyah, Al Khobar",Saudi Arabia,Door to Airport,Standard,SCAZ,"Saudi Arabia - Al Aqrabiyah, Al KhobarSCAZ",DMM,,,1625,5.56,292.26618705035975,,"Volumn pricing applies over 800 lbs, email for quote"
"Saudi Arabia - Al Aqrabiyah, Al Khobar",Saudi Arabia,Door to Airport,Standard,SCCA,"Saudi Arabia - Al Aqrabiyah, Al KhobarSCCA",DMM,,,1125,3.56,316.0112359550562,,"Volumn pricing applies over 800 lbs, email for quote"
"Saudi Arabia - Al Aqrabiyah, Al Khobar",Saudi Arabia,Door to Airport,Standard,SCCO,"Saudi Arabia - Al Aqrabiyah, Al KhobarSCCO",DMM,,,1625,5.56,292.26618705035975,,"Volumn pricing applies over 800 lbs, email for quote"
"Saudi Arabia - Al Aqrabiyah, Al Khobar",Saudi Arabia,Door to Airport,Standard,SCFL,"Saudi Arabia - Al Aqrabiyah, Al KhobarSCFL",DMM,,,1125,3.56,316.0112359550562,,"Volumn pricing applies over 800 lbs, email for quote"
"Saudi Arabia - Al Aqrabiyah, Al Khobar",Saudi Arabia,Door to Airport,Standard,SCIL,"Saudi Arabia - Al Aqrabiyah, Al KhobarSCIL",DMM,,,1125,3.56,316.0112359550562,,"Volumn pricing applies over 800 lbs, email for quote"
"Saudi Arabia - Al Aqrabiyah, Al Khobar",Saudi Arabia,Door to Airport,Standard,SCPA,"Saudi Arabia - Al Aqrabiyah, Al KhobarSC[A",DMM,,,2025,5.56,364.2086330935252,,"Volumn pricing applies over 800 lbs, email for quote"
"Saudi Arabia - Al Aqrabiyah, Al Khobar",Saudi Arabia,Door to Airport,Standard,SCTX,"Saudi Arabia - Al Aqrabiyah, Al KhobarSCTX",DMM,,,1125,3.56,316.0112359550562,,"Volumn pricing applies over 800 lbs, email for quote"
Saudi Arabia - Aseer Region,Saudi Arabia,Door to Airport,Standard,SCAZ,Saudi Arabia - Aseer RegionSCAZ,JED,,,1625,5.56,292.26618705035975,,"Volumn pricing applies over 800 lbs, email for quote"
Saudi Arabia - Aseer Region,Saudi Arabia,Door to Airport,Standard,SCCA,Saudi Arabia - Aseer RegionSCCA,JED,,,1125,3.56,316.0112359550562,,"Volumn pricing applies over 800 lbs, email for quote"
Saudi Arabia - Aseer Region,Saudi Arabia,Door to Airport,Standard,SCCO,Saudi Arabia - Aseer RegionSCCO,JED,,,1625,5.56,292.26618705035975,,"Volumn pricing applies over 800 lbs, email for quote"
Saudi Arabia - Aseer Region,Saudi Arabia,Door to Airport,Standard,SCFL,Saudi Arabia - Aseer RegionSCFL,JED,,,1125,3.56,316.0112359550562,,"Volumn pricing applies over 800 lbs, email for quote"
