Zipcode,City,State,Zone,Country,Airport,Airport Name,Airport Zip Code,Airport Country
63051,HOUSE SPRINGS,MO,5,United States,STL,ST LOUIS,63145,United States
63052,ANTONIA,MO,5,United States,STL,ST LOUIS,63145,United States
63053,KIMMSWICK,MO,5,United States,STL,ST LOUIS,63145,United States
63055,LABADIE,MO,5,United States,STL,ST LOUIS,63145,United States
63057,LIGHORI,MO,5,United States,STL,ST LOUIS,63145,United States
63065,MAPAVILLE,MO,5,United States,STL,ST LOUIS,63145,United States
63068,NEW HAVEN,MO,5,United States,STL,ST LOUIS,63145,United States
63069,PACIFIC,MO,5,United States,STL,ST LOUIS,63145,United States
63070,PEVELY,MO,5,United States,STL,ST LOUIS,63145,United States
63073,SAINT ALBANS,MO,5,United States,STL,ST LOUIS,63145,United States
63074,SAINT ANN,MO,5,United States,STL,ST LOUIS,63145,United States
63077,SAINT CLAIR,MO,5,United States,STL,ST LOUIS,63145,United States
63080,SULLIVAN,MO,5,United States,STL,ST LOUIS,63145,United States
63084,UNION,MO,5,United States,STL,ST LOUIS,63145,United States
63088,VALLEY PARK,MO,5,United States,STL,ST LOUIS,63145,United States
63090,WASHINGTON,MO,5,United States,STL,ST LOUIS,63145,United States
63091,ROSEBUD,MO,5,United States,STL,ST LOUIS,63145,United States
63099,FENTON,MO,5,United States,STL,ST LOUIS,63145,United States
63100,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63101,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63102,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63103,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63104,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63105,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63106,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63107,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63108,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63109,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63110,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63111,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63112,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63113,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63114,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63115,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63116,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63117,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63118,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63119,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63120,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63121,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63122,KIRKWOOD,MO,5,United States,STL,ST LOUIS,63145,United States
63123,AFFTON,MO,5,United States,STL,ST LOUIS,63145,United States
63124,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63125,LEMAY,MO,5,United States,STL,ST LOUIS,63145,United States
63126,SAPPINGTON,MO,5,United States,STL,ST LOUIS,63145,United States
63127,SAPPINGTON,MO,5,United States,STL,ST LOUIS,63145,United States
63128,SAPPINGTON,MO,5,United States,STL,ST LOUIS,63145,United States
63130,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63131,DES PERES,MO,5,United States,STL,ST LOUIS,63145,United States
63132,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63133,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63134,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63135,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63136,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63137,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63138,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63139,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63140,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63141,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63143,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63144,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63145,SAINT LOUIS AIR MAIL CENT,MO,5,United States,STL,ST LOUIS,63145,United States
63146,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63147,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63150,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63151,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63153,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63155,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63156,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63157,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63158,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63160,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63163,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63164,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63166,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63167,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63169,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63171,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63177,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63178,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63179,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63180,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63182,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63188,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63195,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63196,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63197,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63198,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63199,SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63301,SAINT CHARLES,MO,5,United States,STL,ST LOUIS,63145,United States
63303,SAINT CHARLES,MO,5,United States,STL,ST LOUIS,63145,United States
63304,SAINT CHARLES,MO,5,United States,STL,ST LOUIS,63145,United States
63333,BELLFLOWER,MO,5,United States,STL,ST LOUIS,63145,United States
63334,BOWLING GREEN,MO,5,United States,STL,ST LOUIS,63145,United States
63336,CLARKSVILLE,MO,5,United States,STL,ST LOUIS,63145,United States
63338,COTTLEVILLE,MO,5,United States,STL,ST LOUIS,63145,United States
63341,Defiance,MO,5,United States,STL,ST LOUIS,63145,United States
63343,ELSBERRY,MO,5,United States,STL,ST LOUIS,63145,United States
63347,FOLEY,MO,5,United States,STL,ST LOUIS,63145,United States
63348,FORISTELL,MO,5,United States,STL,ST LOUIS,63145,United States
63350,HIGH HILL,MO,5,United States,STL,ST LOUIS,63145,United States
63351,JONESBURG,MO,5,United States,STL,ST LOUIS,63145,United States
63352,LADDONIA,MO,5,United States,STL,ST LOUIS,63145,United States
63353,LOUISIANA,MO,5,United States,STL,ST LOUIS,63145,United States
63357,MARTHASVILLE,MO,5,United States,STL,ST LOUIS,63145,United States
63361,MONTGOMERY CITY,MO,5,United States,STL,ST LOUIS,63145,United States
63363,NEW FLORENCE,MO,5,United States,STL,ST LOUIS,63145,United States
63366,O FALLON,MO,5,United States,STL,ST LOUIS,63145,United States
63367,LAKE SAINT LOUIS,MO,5,United States,STL,ST LOUIS,63145,United States
63369,OLD MONROE,MO,5,United States,STL,ST LOUIS,63145,United States
63376,SAINT PETERS,MO,5,United States,STL,ST LOUIS,63145,United States
63379,TROY,MO,5,United States,STL,ST LOUIS,63145,United States
63383,WARRENTON,MO,5,United States,STL,ST LOUIS,63145,United States
63384,WELLSVILLE,MO,5,United States,STL,ST LOUIS,63145,United States
63385,WENTZVILLE,MO,5,United States,STL,ST LOUIS,63145,United States
63386,WEST ALTON,MO,5,United States,STL,ST LOUIS,63145,United States
63389,WINFIELD,MO,5,United States,STL,ST LOUIS,63145,United States
63390,WRIGHT CITY,MO,5,United States,STL,ST LOUIS,63145,United States
63401,HANNIBAL,MO,5,United States,STL,ST LOUIS,63145,United States
63436,CENTER,MO,5,United States,STL,ST LOUIS,63145,United States
63456,MONROE CITY,MO,5,United States,STL,ST LOUIS,63145,United States
63459,NEW LONDON,MO,5,United States,STL,ST LOUIS,63145,United States
63461,PALMYRA,MO,5,United States,STL,ST LOUIS,63145,United States
63462,PERRY,MO,5,United States,STL,ST LOUIS,63145,United States
63601,PARK HILLS,MO,5,United States,STL,ST LOUIS,63145,United States
63624,BISMARK,MO,5,United States,STL,ST LOUIS,63145,United States
63627,BLOOMSDALE,MO,5,United States,STL,ST LOUIS,63145,United States
63628,BONNE TERRE,MO,5,United States,STL,ST LOUIS,63145,United States
63637,DOE RUN,MO,5,United States,STL,ST LOUIS,63145,United States
63640,FARMINGTON,MO,5,United States,STL,ST LOUIS,63145,United States
63645,FREDERICKTOWN,MO,5,United States,STL,ST LOUIS,63145,United States
63664,POTOSI,MO,5,United States,STL,ST LOUIS,63145,United States
63670,SAINTE GENEVIEVE,MO,5,United States,STL,ST LOUIS,63145,United States
63673,SAINT MARY,MO,5,United States,STL,ST LOUIS,63145,United States
63701,CAPE GIRARDEAU,MO,5,United States,STL,ST LOUIS,63145,United States
63736,BENTON,MO,5,United States,STL,ST LOUIS,63145,United States
63746,FARRAR,MO,5,United States,STL,ST LOUIS,63145,United States
63747,FRIEDHEIM,MO,5,United States,STL,ST LOUIS,63145,United States
63755,JACKSON,MO,5,United States,STL,ST LOUIS,63145,United States
63758,KELSO,MO,5,United States,STL,ST LOUIS,63145,United States
63771,ORAN,MO,5,United States,STL,ST LOUIS,63145,United States
63775,PERRYVILLE,MO,5,United States,STL,ST LOUIS,63145,United States
63776,MC BRIDE,MO,5,United States,STL,ST LOUIS,63145,United States
63780,SCOTT CITY,MO,5,United States,STL,ST LOUIS,63145,United States
63801,SIKESTON,MO,5,United States,STL,ST LOUIS,63145,United States
63824,BLODGETT,MO,5,United States,STL,ST LOUIS,63145,United States
63901,POPLAR BLUFF,MO,5,United States,STL,ST LOUIS,63145,United States
65010,ASHLAND,MO,5,United States,STL,ST LOUIS,63145,United States
65013,BELLE,MO,5,United States,STL,ST LOUIS,63145,United States
65014,BLAND,MO,5,United States,STL,ST LOUIS,63145,United States
65018,CALIFORNIA,MO,5,United States,STL,ST LOUIS,63145,United States
65026,ELDON,MO,5,United States,STL,ST LOUIS,63145,United States
65041,HERMANN,MO,5,United States,STL,ST LOUIS,63145,United States
65043,HOLTS SUMMIT,MO,5,United States,STL,ST LOUIS,63145,United States
65051,LINN,MO,5,United States,STL,ST LOUIS,63145,United States
65056,HERMANN,MO,5,United States,STL,ST LOUIS,63145,United States
65062,BLAND,MO,5,United States,STL,ST LOUIS,63145,United States
65063,NEW BLOOMFIELD,MO,5,United States,STL,ST LOUIS,63145,United States
65066,OWENSVILLE,MO,5,United States,STL,ST LOUIS,63145,United States
65072,ELDON,MO,5,United States,STL,ST LOUIS,63145,United States
65101,JEFFERSON CITY,MO,5,United States,STL,ST LOUIS,63145,United States
65102,JEFFERSON CITY,MO,5,United States,STL,ST LOUIS,63145,United States
65103,JEFFERSON CITY,MO,5,United States,STL,ST LOUIS,63145,United States
65104,JEFFERSON CITY,MO,5,United States,STL,ST LOUIS,63145,United States
65105,JEFFERSON CITY,MO,5,United States,STL,ST LOUIS,63145,United States
65106,JEFFERSON CITY,MO,5,United States,STL,ST LOUIS,63145,United States
65107,JEFFERSON CITY,MO,5,United States,STL,ST LOUIS,63145,United States
65108,JEFFERSON CITY,MO,5,United States,STL,ST LOUIS,63145,United States
65109,JEFFERSON CITY,MO,5,United States,STL,ST LOUIS,63145,United States
65110,JEFFERSON CITY,MO,5,United States,STL,ST LOUIS,63145,United States
65201,COLUMBIA,MO,5,United States,STL,ST LOUIS,63145,United States
65202,COLUMBIA,MO,5,United States,STL,ST LOUIS,63145,United States
65203,COLUMBIA,MO,5,United States,STL,ST LOUIS,63145,United States
65205,COLUMBIA,MO,5,United States,STL,ST LOUIS,63145,United States
65211,COLUMBIA,MO,5,United States,STL,ST LOUIS,63145,United States
65212,COLUMBIA,MO,5,United States,STL,ST LOUIS,63145,United States
65215,COLUMBIA,MO,5,United States,STL,ST LOUIS,63145,United States
65216,COLUMBIA,MO,5,United States,STL,ST LOUIS,63145,United States
65217,COLUMBIA,MO,5,United States,STL,ST LOUIS,63145,United States
65218,COLUMBIA,MO,5,United States,STL,ST LOUIS,63145,United States
65231,AUXVASSE,MO,5,United States,STL,ST LOUIS,63145,United States
65240,CENTRALIA,MO,5,United States,STL,ST LOUIS,63145,United States
65251,FULTON,MO,5,United States,STL,ST LOUIS,63145,United States
65255,HALLSVILLE,MO,5,United States,STL,ST LOUIS,63145,United States
65259,HUNTSVILLE,MO,5,United States,STL,ST LOUIS,63145,United States
65262,KINGDOM CITY,MO,5,United States,STL,ST LOUIS,63145,United States
65264,MARTINSBURG,MO,5,United States,STL,ST LOUIS,63145,United States
65265,MEXICO,MO,5,United States,STL,ST LOUIS,63145,United States
65270,MOBERLY,MO,5,United States,STL,ST LOUIS,63145,United States
65275,PARIS,MO,5,United States,STL,ST LOUIS,63145,United States
65279,ROCHEPORT,MO,5,United States,STL,ST LOUIS,63145,United States
65401,ROLLA,MO,5,United States,STL,ST LOUIS,63145,United States
65441,BOURBON,MO,5,United States,STL,ST LOUIS,63145,United States
65453,CUBA,MO,5,United States,STL,ST LOUIS,63145,United States
65473,FORT LEONARD WOOD,MO,5,United States,STL,ST LOUIS,63145,United States
65550,NEWBURG,MO,5,United States,STL,ST LOUIS,63145,United States
13020,APULIA STATION,NY,3,United States,SYR,SYRACUSE,13212,United States
13021,AUBURN,NY,3,United States,SYR,SYRACUSE,13212,United States
13022,AUBURN,NY,3,United States,SYR,SYRACUSE,13212,United States
13027,BALDWINSVILLE,NY,3,United States,SYR,SYRACUSE,13212,United States
13028,BERNHARDS BAY,NY,3,United States,SYR,SYRACUSE,13212,United States
13029,BREWERTON,NY,3,United States,SYR,SYRACUSE,13212,United States
13030,BRIDGEPORT,NY,3,United States,SYR,SYRACUSE,13212,United States
13031,CAMILLUS,NY,3,United States,SYR,SYRACUSE,13212,United States
13032,CANASTOTA,NY,3,United States,SYR,SYRACUSE,13212,United States
13033,CATO,NY,3,United States,SYR,SYRACUSE,13212,United States
13034,CAYUGA,NY,3,United States,SYR,SYRACUSE,13212,United States
13035,CAZENOVIA,NY,3,United States,SYR,SYRACUSE,13212,United States
13036,CENTRAL SQUARE,NY,3,United States,SYR,SYRACUSE,13212,United States
13037,CHITTENANGO,NY,3,United States,SYR,SYRACUSE,13212,United States
13039,CLAY,NY,3,United States,SYR,SYRACUSE,13212,United States
13040,CINCINNATUS,NY,3,United States,SYR,SYRACUSE,13212,United States
13041,CLAY,NY,3,United States,SYR,SYRACUSE,13212,United States
13042,CLEVELAND,NY,3,United States,SYR,SYRACUSE,13212,United States
13043,CLOCKVILLE,NY,3,United States,SYR,SYRACUSE,13212,United States
13044,CONSTANTIA,NY,3,United States,SYR,SYRACUSE,13212,United States
13045,CORTLAND,NY,3,United States,SYR,SYRACUSE,13212,United States
13050,CUYLER,NY,3,United States,SYR,SYRACUSE,13212,United States
